conjunto,teste,retirado,erro_espiras,score_dominio,aceita
hibrido_mb,severidade,SC80,27.285740867824266,1.5350568568345455,False
hibrido_mb,severidade,SC80,35.61772881239904,1.443454674620569,False
hibrido_mb,severidade,SC80,40.95543847686935,1.4037728863861907,False
hibrido_mb,severidade,SC160,51.506345781255256,1.0344745397067163,False
hibrido_mb,severidade,SC160,56.56945527437123,0.9806837579027096,True
hibrido_mb,severidade,SC160,23.15649715748923,1.1394294568110297,False
hibrido_mb,severidade,SC160,32.533009736515694,1.1149603431575958,False
hibrido_mb,severidade,SC160,25.809271550171697,1.197690558176228,False
hibrido_mb,severidade,SC160,24.494172621740162,1.0636900504509,False
hibrido_mb,severidade,SC160,18.605059017375137,1.1207464031897023,False
hibrido_mb,severidade,SC160,31.26979879615064,1.1086379588956232,False
hibrido_mb,severidade,SC160,7.874323613589018,1.28659498374261,False
hibrido_mb,severidade,SC160,3.569063100965386,1.2580177894336566,False
hibrido_mb,severidade,SC160,16.301225535384045,1.1390880173509408,False
hibrido_mb,severidade,SC160,5.184610656617361,1.201933430835362,False
hibrido_mb,severidade,SC160,10.305321434156456,1.107983980692477,False
hibrido_mb,severidade,SC160,13.067890072376475,1.1649670883100056,False
hibrido_mb,severidade,SC160,1.9805096592056204,1.254615847133595,False
hibrido_mb,severidade,SC160,29.301117907234552,1.5048088246079465,False
hibrido_mb,severidade,SC160,9.20645482955511,1.4565579200399663,False
hibrido_mb,severidade,SC160,18.13908340057717,1.529835788930366,False
hibrido_mb,severidade,SC160,7.142111733992085,1.466360853186102,False
hibrido_mb,severidade,SC160,17.59099867460614,1.4920873537810402,False
hibrido_mb,severidade,SC160,9.988574516182048,1.3689431825331515,False
hibrido_mb,severidade,SC160,5.966604904269457,1.4594562700345517,False
hibrido_mb,severidade,SC160,3.99048110961161,1.491293403724523,False
hibrido_mb,severidade,SC160,23.809533248357706,1.4785613884989492,False
hibrido_mb,severidade,SC160,14.217598818539601,1.3709595877600593,False
hibrido_mb,severidade,SC160,18.992877380703742,1.5661700148881788,False
hibrido_mb,severidade,SC160,35.0368929700262,1.273235834729527,False
hibrido_mb,severidade,SC160,37.99741171647351,1.3359922755633835,False
hibrido_mb,severidade,SC160,5.656363437143197,1.3195694228061483,False
hibrido_mb,severidade,SC160,17.255899730115875,1.1913035708376736,False
hibrido_mb,severidade,SC160,9.420690804623067,1.2821207526213105,False
hibrido_mb,severidade,SC240,20.478788709371276,0.8423525245441339,True
hibrido_mb,severidade,SC240,0.6934982339210305,0.879876477106574,True
hibrido_mb,severidade,SC240,17.117435398269865,0.7962878690321247,True
hibrido_mb,severidade,SC240,25.144916278141018,0.7770879375080636,True
hibrido_mb,severidade,SC240,19.60065624733611,0.9197433756811889,True
hibrido_mb,severidade,SC240,18.774394487516677,0.8250113547046857,True
hibrido_mb,severidade,SC240,25.609332697464716,0.8072336459750583,True
hibrido_mb,severidade,SC240,25.757298123629326,0.8422266162590079,True
hibrido_mb,severidade,SC240,10.904772727970835,0.927386490397823,True
hibrido_mb,severidade,SC240,19.635180750002036,0.8301574596209386,True
hibrido_mb,severidade,SC240,26.48288142083115,0.8290449356626041,True
hibrido_mb,severidade,SC240,18.241024001458015,0.8546459710565669,True
hibrido_mb,severidade,SC240,5.852557591369445,0.9523529897516511,True
hibrido_mb,severidade,SC240,15.732975600568476,0.77329422957698,True
hibrido_mb,severidade,SC240,12.55697017449473,0.7896065404237701,True
hibrido_mb,severidade,SC240,20.23390035042447,0.8158811715340765,True
hibrido_mb,severidade,SC240,25.09457645734352,0.8275713849967598,True
hibrido_mb,severidade,SC240,21.838125659158123,0.8119256483243453,True
